rel_path,lang,total_lines,blank_lines,comment_lines,code_lines,branch_tokens
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/tests/test_session.cpp,cpp,372,73,40,259,23
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/tests/test_codec.cpp,cpp,165,33,2,130,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/intent_publisher_shm.cpp,cpp,271,46,27,198,26
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/udp/udp_endpoint.cpp,cpp,158,23,0,135,29
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/udp/udp_client.cpp,cpp,123,21,10,92,23
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/udp/udp_server.cpp,cpp,76,14,2,60,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/session/gcs_session.cpp,cpp,469,80,26,363,95
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/intent_subscriber_shm.cpp,cpp,315,54,24,237,57
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/nav/nav_state_subscriber_shm.cpp,cpp,316,53,26,237,57
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/nav/nav_state_subscriber.cpp,cpp,228,42,7,179,30
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/nav/nav_view_builder.cpp,cpp,86,20,9,57,9
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/nav/nav_view_publisher_shm.cpp,cpp,270,48,19,203,32
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/intent/intent_arbiter.cpp,cpp,310,57,38,215,62
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/intent/intent_mux.cpp,cpp,110,22,9,79,11
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/intent/intent_keyboard_source.cpp,cpp,439,83,26,330,88
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/keys/key_event_subscriber_shm.cpp,cpp,406,66,19,321,92
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/keys/key_event_publisher_shm.cpp,cpp,336,58,23,255,45
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/src/IPC/keys/keyboard_mapper.cpp,cpp,138,27,24,87,49
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/version.hpp,cpp,96,17,29,50,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/bytes.hpp,cpp,27,8,0,19,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/intent_publisher_shm.hpp,cpp,84,23,12,49,12
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/codec/packet_view.hpp,cpp,155,25,32,98,27
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/codec/gcs_codec.hpp,cpp,199,36,9,154,27
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/apps/cli_args.hpp,cpp,0,0,0,0,0
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/udp/udp_server.hpp,cpp,52,14,1,37,3
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/udp/udp_client.hpp,cpp,74,20,11,43,6
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/udp/udp_endpoint.hpp,cpp,55,15,6,34,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/session/gcs_session.hpp,cpp,135,37,26,72,17
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/session/gcs_handlers.hpp,cpp,34,8,12,14,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/nav/nav_view_builder.hpp,cpp,31,6,12,13,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/nav/nav_state_subscriber.hpp,cpp,125,18,60,47,11
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/nav/nav_state_subscriber_shm.hpp,cpp,97,21,19,57,14
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/nav/nav_view_publisher_shm.hpp,cpp,75,17,8,50,13
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/intent/intent_arbiter.hpp,cpp,180,44,38,98,17
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/intent/intent_mux.hpp,cpp,98,22,26,50,11
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/intent/intent_keyboard_source.hpp,cpp,174,35,74,65,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/intent/intent_subscriber_shm.hpp,cpp,129,26,47,56,18
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/keys/keyboard_mapper.hpp,cpp,130,19,64,47,3
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/keys/key_event_publisher_shm.hpp,cpp,97,23,25,49,26
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/gateway/include/gateway/IPC/keys/key_event_subscriber_shm.hpp,cpp,101,28,7,66,26
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/CMakeLists.txt,cmake,356,49,0,307,86
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/main.cpp,cpp,69,10,8,51,9
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/platform/pwm_client.cpp,cpp,457,86,27,344,54
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/platform/timebase.cpp,cpp,82,16,15,51,15
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/app_context.cpp,cpp,297,53,20,224,36
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/control_loop.cpp,cpp,29,5,7,17,1
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/control_guard.cpp,cpp,288,56,57,175,30
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/app_main.cpp,cpp,257,41,29,187,37
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/trajectory_tracking.cpp,cpp,217,39,17,161,8
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/thruster_allocation.cpp,cpp,422,68,44,310,66
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/loop/control_loop_helpers.cpp,cpp,152,33,42,77,17
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/loop/control_loop_nav.cpp,cpp,97,26,20,51,9
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/loop/control_loop_pwm_log.cpp,cpp,68,17,9,42,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/control_core/loop/control_loop_run.cpp,cpp,352,64,35,253,55
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/nav/nav_view_shm_source.cpp,cpp,101,24,5,72,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/nav/nav_view_subscriber_shm.cpp,cpp,321,57,26,238,58
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/log/pwm_logger.cpp,cpp,148,28,1,119,26
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/intent_subscriber_shm.cpp,cpp,238,42,8,188,53
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/key_event_subscriber_shm.cpp,cpp,388,70,27,291,59
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/control_intent_wire_codec.cpp,cpp,203,37,39,127,30
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/multi_input_provider.cpp,cpp,144,27,13,104,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/telemetry_frame.cpp,cpp,0,0,0,0,0
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/control_intent_wire_adapter.cpp,cpp,43,11,7,25,6
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/teleop_input.cpp,cpp,125,22,20,83,13
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/input/gcs_shm_input_provider.cpp,cpp,101,23,11,67,12
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/io/teleop/teleop_keyboard.cpp,cpp,420,76,67,277,37
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/utils/config_loader.cpp,cpp,130,16,4,110,12
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/utils/config_loader_trajectory.cpp,cpp,149,29,1,119,12
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/utils/config_loader_pwm_client.cpp,cpp,227,37,20,170,49
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/utils/config_loader_alloc.cpp,cpp,168,22,1,145,30
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/controllers/controller_manager.cpp,cpp,401,73,51,277,90
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/controllers/manual_controller.cpp,cpp,217,17,141,59,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/src/controllers/pid_controller.cpp,cpp,58,12,2,44,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/platform/timebase.hpp,cpp,103,15,47,41,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/platform/pwm_client.hpp,cpp,143,33,40,70,8
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/control_mode.hpp,cpp,144,22,33,89,24
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/app_context.hpp,cpp,111,20,43,48,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/control_guard.hpp,cpp,132,31,29,72,15
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/control_loop.hpp,cpp,297,44,153,100,14
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/app_main.hpp,cpp,166,31,106,29,1
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/thruster_allocation.hpp,cpp,177,34,87,56,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/trajectory_tracking.hpp,cpp,232,33,124,75,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/mode.hpp,cpp,103,19,38,46,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/control_types.hpp,cpp,157,32,32,93,1
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/control_intent.hpp,cpp,130,28,33,69,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/control_mode.hpp,cpp,11,3,0,8,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_view_subscriber_shm.hpp,cpp,91,19,20,52,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_state_view.hpp,cpp,47,9,19,19,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_view_shm_source.hpp,cpp,64,14,15,35,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_state_source.hpp,cpp,20,6,0,14,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/log/pwm_logger.hpp,cpp,49,13,0,36,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/control_intent_wire_adapter.hpp,cpp,26,6,10,10,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/gcs_shm_input_provider.hpp,cpp,63,15,18,30,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/control_intent_wire_codec.hpp,cpp,23,7,3,13,6
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/multi_input_provider.hpp,cpp,48,13,1,34,3
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/input_provider.hpp,cpp,92,16,40,36,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/intent_sink.hpp,cpp,16,5,0,11,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/teleop_input.hpp,cpp,87,24,21,42,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/key_event_subscriber_shm.hpp,cpp,114,26,30,58,25
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/intent_subscriber_shm.hpp,cpp,84,20,3,61,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/teleop/teleop_keyboard.h,cpp,226,21,172,33,6
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/gcs/gcs_session.hpp,cpp,21,7,6,8,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/gcs/telemetry_frame.hpp,cpp,88,19,16,53,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/config_loader.hpp,cpp,186,18,121,47,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/dof.hpp,cpp,32,6,1,25,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/trajectory_parsers.hpp,cpp,35,8,0,27,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/yaml_helpers.hpp,cpp,50,7,1,42,8
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/config_log.hpp,cpp,33,7,0,26,7
